week,channel,age_group,weekly_budget_total_inr,seasonality_base,seasonality_factor_channel,spend_inr,impressions,clicks,cpc_inr,ctr,conversion_rate,conversions,avg_order_value_inr,revenue_inr,cpm_inr,roi
78,Email,35-54,234053.25,1.2749,1.055,13092.94,36537,2198,5.96,0.0602,0.0506,62,945.83,58641.75,358.34,3.4789
78,Email,55+,234053.25,1.2749,1.055,7449.02,22450,1261,5.91,0.0562,0.0396,30,1022.56,30676.83,331.8,3.1182
78,Display Ads,18-34,234053.25,1.2749,1.0825,7739.23,72216,752,10.29,0.0104,0.0082,5,1100.08,5500.38,107.17,-0.2893
78,Display Ads,35-54,234053.25,1.2749,1.0825,6724.48,69701,648,10.37,0.0093,0.0101,3,1095.12,3285.36,96.47,-0.5114
78,Display Ads,55+,234053.25,1.2749,1.0825,3271.95,28431,292,11.18,0.0103,0.0054,1,1080.73,1080.73,115.08,-0.6697
79,Google Search Ads,18-34,216894.14,1.0319,1.0048,17395.07,17175,707,24.6,0.0412,0.0402,15,972.45,14586.73,1012.78,-0.1614
79,Google Search Ads,35-54,216894.14,1.0319,1.0048,15191.62,14459,579,26.22,0.0401,0.0295,15,1057.7,15865.47,1050.64,0.0444
79,Google Search Ads,55+,216894.14,1.0319,1.0048,8529.66,7667,298,28.53,0.039,0.0182,5,1048.14,5240.68,1112.41,-0.3856
79,Instagram Ads,18-34,216894.14,1.0319,1.0096,32472.0,51366,1814,17.9,0.0353,0.0164,16,875.49,14007.81,632.17,-0.5686
79,Instagram Ads,35-54,216894.14,1.0319,1.0096,9190.79,13646,500,18.37,0.0367,0.0429,7,946.47,6625.32,673.51,-0.2791
79,Instagram Ads,55+,216894.14,1.0319,1.0096,3333.84,4869,186,17.9,0.0382,0.0255,4,987.3,3949.21,684.58,0.1846
79,Facebook Ads,18-34,216894.14,1.0319,1.008,6872.22,13296,364,18.87,0.0274,0.0155,3,795.59,2386.76,516.86,-0.6527
79,Facebook Ads,35-54,216894.14,1.0319,1.008,12435.71,28523,726,17.12,0.0255,0.0326,18,851.13,15320.32,435.98,0.232
79,Facebook Ads,55+,216894.14,1.0319,1.008,7787.77,16105,434,17.93,0.027,0.0213,6,890.21,5341.26,483.56,-0.3141
79,YouTube Ads,18-34,216894.14,1.0319,1.0096,22346.13,137265,1747,12.78,0.0127,0.0215,28,941.38,26358.55,162.8,0.1796
79,YouTube Ads,35-54,216894.14,1.0319,1.0096,9361.52,53236,738,12.67,0.0139,0.0099,1,1024.42,1024.42,175.85,-0.8906
79,YouTube Ads,55+,216894.14,1.0319,1.0096,3384.97,23305,273,12.38,0.0117,0.0123,0,980.18,0.0,145.25,-1.0
79,Influencer Marketing,18-34,216894.14,1.0319,1.0112,13929.09,8433,361,38.58,0.0428,0.087,22,1223.26,26911.78,1651.54,0.9321
79,Influencer Marketing,35-54,216894.14,1.0319,1.0112,4391.27,2279,104,42.13,0.0457,0.0458,5,1113.05,5565.26,1926.49,0.2673
79,Influencer Marketing,55+,216894.14,1.0319,1.0112,1588.71,947,42,37.36,0.0449,0.0293,1,1344.51,1344.51,1676.41,-0.1537
79,Email,18-34,216894.14,1.0319,1.0064,5667.07,12726,889,6.37,0.0699,0.0368,14,902.49,12634.91,445.3,1.2295
79,Email,35-54,216894.14,1.0319,1.0064,9894.02,19531,1346,7.35,0.069,0.0751,52,704.74,36646.57,506.58,2.7039
79,Email,55+,216894.14,1.0319,1.0064,9509.48,18787,1352,7.03,0.072,0.0596,53,777.54,41209.77,506.17,3.3335
79,Display Ads,18-34,216894.14,1.0319,1.0096,9839.25,139476,902,10.91,0.0065,0.0061,3,784.18,2352.53,70.54,-0.7609
79,Display Ads,35-54,216894.14,1.0319,1.0096,8710.86,119404,836,10.41,0.007,0.0121,5,830.57,4152.87,72.95,-0.5233
79,Display Ads,55+,216894.14,1.0319,1.0096,5063.11,69715,488,10.37,0.007,0.0104,9,1049.64,9446.8,72.63,0.8658
80,Google Search Ads,18-34,176443.43,1.0251,1.0038,14585.09,17976,534,27.31,0.0297,0.0527,24,1101.08,26425.8,811.35,0.8118
80,Google Search Ads,35-54,176443.43,1.0251,1.0038,12449.05,17374,480,25.9,0.0277,0.0242,4,1355.27,5421.06,716.52,-0.5645
80,Google Search Ads,55+,176443.43,1.0251,1.0038,8442.17,11662,329,25.66,0.0282,0.0307,7,804.43,5631.03,723.9,-0.333
80,Instagram Ads,18-34,176443.43,1.0251,1.0075,17037.6,15222,654,26.05,0.043,0.0335,11,991.06,10901.69,1119.21,-0.3601
80,Instagram Ads,35-54,176443.43,1.0251,1.0075,6492.07,6113,251,25.79,0.0412,0.0261,4,979.2,3916.81,1061.98,-0.3967
80,Instagram Ads,55+,176443.43,1.0251,1.0075,1790.5,1445,63,28.08,0.0441,0.0185,0,970.85,0.0,1238.52,-1.0
80,Facebook Ads,18-34,176443.43,1.0251,1.0063,8203.23,23759,548,14.96,0.0231,0.0263,7,899.21,6294.48,345.26,-0.2327
80,Facebook Ads,35-54,176443.43,1.0251,1.0063,11710.58,38652,796,14.7,0.0206,0.0358,14,1005.54,14077.57,302.97,0.2021
80,Facebook Ads,55+,176443.43,1.0251,1.0063,8396.0,22924,550,15.26,0.024,0.0365,14,940.33,13164.57,366.25,0.568
80,YouTube Ads,18-34,176443.43,1.0251,1.0075,19002.28,200534,1558,12.2,0.0078,0.0196,16,869.59,13913.41,94.76,-0.2678
80,YouTube Ads,35-54,176443.43,1.0251,1.0075,8187.06,79659,630,12.98,0.0079,0.0252,10,914.11,9141.11,102.78,0.1165
80,YouTube Ads,55+,176443.43,1.0251,1.0075,2956.35,35034,258,11.43,0.0074,0.015,2,1191.12,2382.24,84.38,-0.1942
80,Influencer Marketing,18-34,176443.43,1.0251,1.0088,12581.22,7512,394,31.91,0.0525,0.0805,12,1282.96,15395.49,1674.75,0.2237
80,Influencer Marketing,35-54,176443.43,1.0251,1.0088,3584.31,2241,114,31.41,0.0509,0.063,5,1053.57,5267.83,1599.01,0.4697
80,Influencer Marketing,55+,176443.43,1.0251,1.0088,1612.4,1043,48,33.19,0.0466,0.046,0,1036.78,0.0,1545.2,-1.0
80,Email,18-34,176443.43,1.0251,1.005,4545.36,13014,1091,4.16,0.0839,0.056,28,849.14,23775.94,349.26,4.2308
80,Email,35-54,176443.43,1.0251,1.005,7830.3,23819,1971,3.97,0.0828,0.039,47,829.88,39004.18,328.74,3.9812
80,Email,55+,176443.43,1.0251,1.005,6911.99,17439,1513,4.57,0.0868,0.0571,60,898.82,53929.34,396.33,6.8023
80,Display Ads,18-34,176443.43,1.0251,1.0075,9864.95,101317,960,10.27,0.0095,0.0079,5,810.25,4051.24,97.37,-0.5893
80,Display Ads,35-54,176443.43,1.0251,1.0075,6900.36,64386,652,10.57,0.0101,0.0141,9,949.72,8547.52,107.17,0.2387
80,Display Ads,55+,176443.43,1.0251,1.0075,3360.55,33662,336,9.99,0.01,0.0066,3,965.5,2896.5,99.83,-0.1381
81,Google Search Ads,18-34,220749.04,0.9779,0.9967,19108.76,16480,670,28.51,0.0407,0.0659,37,934.31,34569.56,1159.49,0.8091
81,Google Search Ads,35-54,220749.04,0.9779,0.9967,20791.01,18462,740,28.09,0.0401,0.0607,27,1050.09,28352.34,1126.1,0.3637
81,Google Search Ads,55+,220749.04,0.9779,0.9967,12209.56,11278,444,27.46,0.0394,0.0625,21,1016.76,21352.06,1082.52,0.7488
81,Instagram Ads,18-34,220749.04,0.9779,0.9934,35863.51,78563,2723,13.17,0.0347,0.0356,44,898.96,39554.16,456.49,0.1029
81,Instagram Ads,35-54,220749.04,0.9779,0.9934,9726.28,19772,689,14.1,0.0349,0.0295,10,934.0,9340.05,491.91,-0.0397
81,Instagram Ads,55+,220749.04,0.9779,0.9934,3877.57,7541,253,15.31,0.0336,0.0201,4,803.17,3212.7,514.18,-0.1715
81,Facebook Ads,18-34,220749.04,0.9779,0.9945,9049.01,17706,746,12.13,0.0421,0.0205,11,830.98,9140.75,511.06,0.0101
81,Facebook Ads,35-54,220749.04,0.9779,0.9945,13379.08,25528,1080,12.39,0.0423,0.0289,19,920.58,17491.02,524.09,0.3073
81,Facebook Ads,55+,220749.04,0.9779,0.9945,9492.51,19737,811,11.7,0.0411,0.0267,9,1013.0,9117.01,480.94,-0.0396
81,YouTube Ads,18-34,220749.04,0.9779,0.9934,15903.72,134522,1382,11.5,0.0103,0.0161,14,976.51,13671.12,118.22,-0.1404
81,YouTube Ads,35-54,220749.04,0.9779,0.9934,8903.38,65794,724,12.29,0.011,0.0234,5,891.01,4455.03,135.32,-0.4996
81,YouTube Ads,55+,220749.04,0.9779,0.9934,3102.47,22211,254,12.21,0.0114,0.0206,4,953.98,3815.94,139.68,0.23
81,Influencer Marketing,18-34,220749.04,0.9779,0.9923,20683.15,13218,704,29.37,0.0533,0.0435,23,1195.58,27498.39,1564.68,0.3295
81,Influencer Marketing,35-54,220749.04,0.9779,0.9923,4964.47,3511,166,29.83,0.0474,0.0454,4,1076.21,4304.82,1413.86,-0.1329
81,Influencer Marketing,55+,220749.04,0.9779,0.9923,2077.65,1481,72,28.74,0.0488,0.0471,1,1320.82,1320.82,1402.33,-0.3643
81,Email,18-34,220749.04,0.9779,0.9956,3716.83,11723,791,4.7,0.0675,0.0346,17,776.05,13192.87,317.03,2.5495
81,Email,35-54,220749.04,0.9779,0.9956,6079.97,18853,1263,4.81,0.067,0.0523,35,976.77,34186.8,322.49,4.6229
81,Email,55+,220749.04,0.9779,0.9956,5516.88,16633,1092,5.05,0.0657,0.0472,35,665.81,23303.29,331.67,3.224
81,Display Ads,18-34,220749.04,0.9779,0.9934,7197.57,173798,969,7.43,0.0056,0.0095,4,723.54,2894.15,41.41,-0.5979
81,Display Ads,35-54,220749.04,0.9779,0.9934,6442.58,141618,807,7.97,0.0057,0.0119,3,970.41,2911.22,45.49,-0.5481
81,Display Ads,55+,220749.04,0.9779,0.9934,2663.08,62704,360,7.39,0.0057,0.0068,2,857.87,1715.74,42.47,-0.3557
82,Google Search Ads,18-34,240619.97,1.0356,1.0053,15618.57,13418,434,35.94,0.0324,0.0386,9,833.55,7501.97,1163.96,-0.5197
82,Google Search Ads,35-54,240619.97,1.0356,1.0053,17143.67,15046,465,36.86,0.0309,0.0401,14,1156.54,16191.52,1139.37,-0.0555
82,Google Search Ads,55+,240619.97,1.0356,1.0053,10125.76,7604,266,37.97,0.0351,0.0324,4,1116.61,4466.42,1331.57,-0.5589
82,Instagram Ads,18-34,240619.97,1.0356,1.0107,46331.74,38227,2070,22.37,0.0542,0.0565,79,1116.36,88192.12,1212.0,0.9035
82,Instagram Ads,35-54,240619.97,1.0356,1.0107,15594.92,14247,714,21.83,0.0501,0.018,2,938.96,1877.92,1094.59,-0.8796
82,Instagram Ads,55+,240619.97,1.0356,1.0107,6414.31,5299,280,22.84,0.053,0.0144,2,1032.58,2065.15,1210.31,-0.678
82,Facebook Ads,18-34,240619.97,1.0356,1.0089,6681.89,12629,446,14.98,0.0353,0.0233,7,760.24,5321.7,529.05,-0.2036
82,Facebook Ads,35-54,240619.97,1.0356,1.0089,14358.95,21107,843,17.02,0.04,0.0241,9,699.51,6295.57,680.28,-0.5616
82,Facebook Ads,55+,240619.97,1.0356,1.0089,10925.26,16404,642,17.01,0.0392,0.0186,10,930.8,9308.02,666.01,-0.148
82,YouTube Ads,18-34,240619.97,1.0356,1.0107,14040.6,86221,975,14.39,0.0113,0.0391,19,913.51,17356.63,162.84,0.2362
82,YouTube Ads,35-54,240619.97,1.0356,1.0107,6186.62,40331,449,13.76,0.0111,0.0197,6,1031.91,6191.44,153.4,0.0008
82,YouTube Ads,55+,240619.97,1.0356,1.0107,2003.65,14186,139,14.39,0.0098,0.0329,2,977.15,1954.31,141.24,-0.0246
82,Influencer Marketing,18-34,240619.97,1.0356,1.0124,18832.02,17484,708,26.56,0.0406,0.099,48,1021.99,49055.55,1077.09,1.6049
82,Influencer Marketing,35-54,240619.97,1.0356,1.0124,4707.45,4129,175,26.82,0.0425,0.0832,5,1324.24,6621.19,1139.95,0.4065
82,Influencer Marketing,55+,240619.97,1.0356,1.0124,1844.32,1605,69,26.44,0.0434,0.0381,2,1350.33,2700.66,1148.58,0.4643
82,Email,18-34,240619.97,1.0356,1.0071,4665.75,12433,889,5.25,0.0715,0.0507,31,664.75,20607.16,375.25,3.4167
82,Email,35-54,240619.97,1.0356,1.0071,8177.51,19837,1547,5.28,0.078,0.0579,48,803.66,38575.87,412.22,3.7173
82,Email,55+,240619.97,1.0356,1.0071,7983.64,20455,1554,5.14,0.076,0.0866,70,987.03,69092.2,390.29,7.6542
82,Display Ads,18-34,240619.97,1.0356,1.0107,13851.9,183823,1388,9.97,0.0076,0.0083,7,747.39,5231.73,75.35,-0.6223
82,Display Ads,35-54,240619.97,1.0356,1.0107,9708.33,151547,1181,8.22,0.0078,0.012,2,1082.57,2165.14,64.06,-0.777
82,Display Ads,55+,240619.97,1.0356,1.0107,5423.13,79434,622,8.71,0.0078,0.0052,1,918.66,918.66,68.27,-0.8306
83,Google Search Ads,18-34,240183.23,1.024,1.0036,18703.73,14632,616,30.34,0.0421,0.0579,20,904.54,18090.74,1278.25,-0.0328
83,Google Search Ads,35-54,240183.23,1.024,1.0036,14455.78,13772,546,26.47,0.0397,0.0535,21,929.99,19529.78,1049.62,0.351
83,Google Search Ads,55+,240183.23,1.024,1.0036,8743.94,6607,282,30.97,0.0427,0.0339,11,1027.5,11302.53,1323.35,0.2926
83,Instagram Ads,18-34,240183.23,1.024,1.0072,35627.4,40926,1682,21.17,0.0411,0.0475,32,818.12,26179.91,870.52,-0.2652
83,Instagram Ads,35-54,240183.23,1.024,1.0072,11148.13,12381,533,20.89,0.0431,0.0401,17,953.39,16207.58,900.41,0.4538
83,Instagram Ads,55+,240183.23,1.024,1.0072,4109.46,4772,192,21.35,0.0403,0.0164,0,892.07,0.0,861.13,-1.0
83,Facebook Ads,18-34,240183.23,1.024,1.006,8427.54,21608,552,15.26,0.0256,0.0129,4,810.38,3241.52,390.01,-0.6154
83,Facebook Ads,35-54,240183.23,1.024,1.006,16608.58,45319,1052,15.78,0.0232,0.0278,14,938.41,13137.72,366.48,-0.209
83,Facebook Ads,55+,240183.23,1.024,1.006,14645.24,38130,1015,14.43,0.0266,0.0218,14,919.48,12872.73,384.08,-0.121
83,YouTube Ads,18-34,240183.23,1.024,1.0072,18826.52,212403,2267,8.3,0.0107,0.0309,27,999.6,26989.27,88.64,0.4336
83,YouTube Ads,35-54,240183.23,1.024,1.0072,11302.34,124621,1435,7.87,0.0115,0.0227,11,1032.26,11354.9,90.69,0.0047
83,YouTube Ads,55+,240183.23,1.024,1.0072,3619.52,37775,410,8.82,0.0109,0.0187,3,822.44,2467.32,95.82,-0.3183
83,Influencer Marketing,18-34,240183.23,1.024,1.0084,24578.69,9541,580,42.35,0.0608,0.0396,22,1070.09,23541.99,2575.98,-0.0422
83,Influencer Marketing,35-54,240183.23,1.024,1.0084,6106.17,2361,154,39.53,0.0654,0.0429,1,1211.62,1211.62,2585.36,-0.8016
83,Influencer Marketing,55+,240183.23,1.024,1.0084,2496.48,916,63,39.59,0.0688,0.0359,2,1299.01,2598.02,2725.2,0.0407
83,Email,18-34,240183.23,1.024,1.0048,4742.11,17829,962,4.92,0.054,0.0424,28,729.93,20438.17,265.97,3.3099
83,Email,35-54,240183.23,1.024,1.0048,6491.17,24666,1263,5.14,0.0512,0.0366,20,669.58,13391.68,263.16,1.0631
83,Email,55+,240183.23,1.024,1.0048,7802.28,28857,1493,5.22,0.0518,0.0411,29,857.69,24872.9,270.37,2.1879
83,Display Ads,18-34,240183.23,1.024,1.0072,8577.24,103333,825,10.39,0.008,0.0057,3,858.03,2574.08,83.01,-0.6999
83,Display Ads,35-54,240183.23,1.024,1.0072,8205.28,102019,778,10.54,0.0076,0.0089,5,824.64,4123.19,80.43,-0.4975
83,Display Ads,55+,240183.23,1.024,1.0072,4965.61,60841,452,10.97,0.0074,0.0048,2,981.07,1962.14,81.62,-0.6049
84,Google Search Ads,18-34,158618.13,1.0416,1.0062,14537.66,16645,530,27.41,0.0319,0.0895,22,1035.42,22779.25,873.39,0.5669
84,Google Search Ads,35-54,158618.13,1.0416,1.0062,12713.32,11996,408,31.13,0.034,0.0614,17,1144.34,19453.82,1059.76,0.5302
84,Google Search Ads,55+,158618.13,1.0416,1.0062,7212.83,8224,266,27.03,0.0324,0.0505,7,1074.66,7522.64,876.95,0.043
84,Instagram Ads,18-34,158618.13,1.0416,1.0125,20417.21,17437,922,22.12,0.0529,0.0313,17,1099.28,18687.83,1170.87,-0.0847
84,Instagram Ads,35-54,158618.13,1.0416,1.0125,7899.68,6527,347,22.71,0.0533,0.0222,5,735.35,3676.77,1210.24,-0.5346
84,Instagram Ads,55+,158618.13,1.0416,1.0125,2448.33,2171,119,20.5,0.055,0.0194,2,905.45,1810.9,1127.62,-0.2604
84,Facebook Ads,18-34,158618.13,1.0416,1.0104,4509.52,9176,295,15.24,0.0322,0.02,1,755.78,755.78,491.44,-0.8324
84,Facebook Ads,35-54,158618.13,1.0416,1.0104,8590.66,18436,607,14.15,0.0329,0.0281,11,789.29,8682.22,465.95,0.0107
84,Facebook Ads,55+,158618.13,1.0416,1.0104,5164.95,10763,351,14.7,0.0326,0.0226,0,813.71,0.0,479.84,-1.0
84,YouTube Ads,18-34,158618.13,1.0416,1.0125,10981.45,74091,766,14.33,0.0103,0.0218,10,928.07,9280.73,148.21,-0.1549
84,YouTube Ads,35-54,158618.13,1.0416,1.0125,4737.04,33685,352,13.42,0.0105,0.0157,5,931.98,4659.88,140.63,-0.0163
84,YouTube Ads,55+,158618.13,1.0416,1.0125,1990.85,16190,159,12.47,0.0099,0.0114,0,929.12,0.0,122.96,-1.0
84,Influencer Marketing,18-34,158618.13,1.0416,1.0145,14388.92,8864,453,31.75,0.0511,0.0883,33,1184.47,39087.46,1623.16,1.7165
84,Influencer Marketing,35-54,158618.13,1.0416,1.0145,4085.99,2337,117,34.89,0.0501,0.0301,4,1390.34,5561.36,1747.99,0.3611
84,Influencer Marketing,55+,158618.13,1.0416,1.0145,1696.06,963,53,31.57,0.0558,0.0333,1,1307.24,1307.24,1760.97,-0.2292
84,Email,18-34,158618.13,1.0416,1.0083,5877.14,11795,1290,4.55,0.1094,0.046,27,660.89,17843.94,498.26,2.0362
84,Email,35-54,158618.13,1.0416,1.0083,9322.18,18393,2019,4.62,0.1098,0.0727,98,886.07,86834.86,506.83,8.3149
84,Email,55+,158618.13,1.0416,1.0083,6818.06,14770,1567,4.35,0.1061,0.0612,50,960.32,48016.11,461.61,6.0425
84,Display Ads,18-34,158618.13,1.0416,1.0125,7065.9,112652,930,7.59,0.0083,0.0079,7,872.01,6104.04,62.72,-0.1361
84,Display Ads,35-54,158618.13,1.0416,1.0125,5293.07,81185,642,8.24,0.0079,0.0099,5,766.44,3832.2,65.2,-0.276
84,Display Ads,55+,158618.13,1.0416,1.0125,2867.32,44827,354,8.09,0.0079,0.0065,1,816.62,816.62,63.96,-0.7152
85,Google Search Ads,18-34,207136.5,0.8284,0.9743,15412.27,20650,800,19.24,0.0388,0.0417,19,1030.7,19583.21,746.32,0.2706
85,Google Search Ads,35-54,207136.5,0.8284,0.9743,14657.08,17249,756,19.36,0.0439,0.0571,26,925.06,24051.62,849.72,0.641
85,Google Search Ads,55+,207136.5,0.8284,0.9743,9954.29,12217,484,20.56,0.0396,0.0524,14,1090.17,15262.43,814.75,0.5333
85,Instagram Ads,18-34,207136.5,0.8284,0.9485,34741.85,38668,2028,17.12,0.0525,0.0151,18,950.26,17104.61,898.46,-0.5077
85,Instagram Ads,35-54,207136.5,0.8284,0.9485,10896.41,14459,647,16.84,0.0448,0.0298,9,804.38,7239.43,753.58,-0.3356
85,Instagram Ads,55+,207136.5,0.8284,0.9485,3885.77,5242,254,15.26,0.0486,0.0206,3,917.53,2752.6,741.21,-0.2916
85,Facebook Ads,18-34,207136.5,0.8284,0.9571,6152.01,16608,563,10.91,0.0339,0.0212,9,831.11,7480.02,370.41,0.2159
85,Facebook Ads,35-54,207136.5,0.8284,0.9571,10676.09,26707,932,11.45,0.0349,0.025,14,880.27,12323.79,399.74,0.1543
85,Facebook Ads,55+,207136.5,0.8284,0.9571,7792.58,22803,741,10.51,0.0325,0.0252,15,863.32,12949.87,341.72,0.6618
85,YouTube Ads,18-34,207136.5,0.8284,0.9485,21986.82,175251,2377,9.25,0.0136,0.0201,23,861.72,19819.54,125.46,-0.0986
85,YouTube Ads,35-54,207136.5,0.8284,0.9485,10622.89,83848,1125,9.43,0.0134,0.0159,4,807.1,3228.42,126.69,-0.6961
85,YouTube Ads,55+,207136.5,0.8284,0.9485,3209.42,23958,325,9.87,0.0136,0.0128,1,995.37,995.37,133.96,-0.6899
85,Influencer Marketing,18-34,207136.5,0.8284,0.9399,14566.8,7211,459,31.67,0.0638,0.0716,18,1088.51,19593.18,2019.85,0.3451
85,Influencer Marketing,35-54,207136.5,0.8284,0.9399,4629.29,2199,137,33.6,0.0626,0.0655,4,1132.87,4531.47,2104.36,-0.0211
85,Influencer Marketing,55+,207136.5,0.8284,0.9399,1905.76,839,52,36.07,0.0629,0.0478,1,1184.64,1184.64,2269.06,-0.3784
85,Email,18-34,207136.5,0.8284,0.9657,4631.51,7700,925,5.01,0.1201,0.0253,8,741.95,5935.59,601.46,0.2816
85,Email,35-54,207136.5,0.8284,0.9657,6950.88,14388,1493,4.65,0.1038,0.0496,38,656.75,24956.39,483.08,2.5904
85,Email,55+,207136.5,0.8284,0.9657,6772.4,11911,1339,5.06,0.1125,0.0743,62,1047.7,64957.64,568.56,8.5915
85,Display Ads,18-34,207136.5,0.8284,0.9485,8092.25,157425,876,9.23,0.0056,0.0084,7,840.05,5880.35,51.4,-0.2733
85,Display Ads,35-54,207136.5,0.8284,0.9485,6085.66,122941,657,9.26,0.0053,0.0119,5,866.59,4332.93,49.5,-0.288
85,Display Ads,55+,207136.5,0.8284,0.9485,3514.45,76907,388,9.05,0.005,0.0077,3,791.88,2375.63,45.7,-0.324
86,Google Search Ads,18-34,218328.35,0.9668,0.995,14481.39,18950,586,24.68,0.031,0.0376,12,999.1,11989.18,764.18,-0.1721
86,Google Search Ads,35-54,218328.35,0.9668,0.995,12857.61,15725,533,24.11,0.0339,0.0393,9,924.32,8318.84,817.63,-0.353
86,Google Search Ads,55+,218328.35,0.9668,0.995,8145.47,11895,355,22.93,0.0299,0.0559,7,1132.63,7928.39,684.76,-0.0267
86,Instagram Ads,18-34,218328.35,0.9668,0.99,22812.88,45048,1644,13.87,0.0365,0.0238,25,870.54,21763.58,506.41,-0.046
86,Instagram Ads,35-54,218328.35,0.9668,0.99,6758.67,13428,438,15.4,0.0327,0.0122,3,907.21,2721.62,503.3,-0.5973
86,Instagram Ads,55+,218328.35,0.9668,0.99,2963.81,6343,211,14.01,0.0334,0.0124,6,814.05,4884.31,467.25,0.648
86,Facebook Ads,18-34,218328.35,0.9668,0.9917,10329.26,20825,679,15.21,0.0326,0.0154,5,851.54,4257.68,495.99,-0.5878
86,Facebook Ads,35-54,218328.35,0.9668,0.9917,22956.25,46627,1394,16.46,0.0299,0.0194,11,872.25,9594.75,492.34,-0.582
86,Facebook Ads,55+,218328.35,0.9668,0.9917,13651.98,26220,894,15.25,0.0341,0.0318,16,792.95,12687.2,520.65,-0.0707
86,YouTube Ads,18-34,218328.35,0.9668,0.99,16037.6,65251,914,17.53,0.014,0.0135,2,856.76,1713.51,245.78,-0.8932
86,YouTube Ads,35-54,218328.35,0.9668,0.99,8045.39,38718,532,15.1,0.0138,0.0111,1,1104.83,1104.83,207.79,-0.8627
86,YouTube Ads,55+,218328.35,0.9668,0.99,3247.87,12207,175,18.5,0.0144,0.0154,0,1004.86,0.0,266.05,-1.0
86,Influencer Marketing,18-34,218328.35,0.9668,0.9884,16807.45,7766,346,48.55,0.0446,0.034,9,1289.03,11601.24,2164.06,-0.3098
86,Influencer Marketing,35-54,218328.35,0.9668,0.9884,5318.83,2078,104,50.83,0.0503,0.0518,8,1212.76,9702.09,2558.41,0.8241
86,Influencer Marketing,55+,218328.35,0.9668,0.9884,2336.49,933,45,51.04,0.049,0.0338,0,1395.08,0.0,2502.67,-1.0
86,Email,18-34,218328.35,0.9668,0.9934,4001.84,9037,667,5.99,0.0739,0.0407,16,737.19,11795.01,442.8,1.9474
86,Email,35-54,218328.35,0.9668,0.9934,6775.39,15740,1229,5.51,0.0781,0.0554,41,804.76,32995.04,430.43,3.8698
86,Email,55+,218328.35,0.9668,0.9934,4542.45,12062,907,5.01,0.0752,0.0532,32,857.09,27426.87,376.57,5.0379
86,Display Ads,18-34,218328.35,0.9668,0.99,14692.45,193085,1409,10.42,0.0073,0.0077,2,902.92,1805.85,76.09,-0.8771
86,Display Ads,35-54,218328.35,0.9668,0.99,13314.81,172770,1194,11.14,0.0069,0.0099,10,986.0,9860.01,77.07,-0.2595
86,Display Ads,55+,218328.35,0.9668,0.99,8250.46,99354,767,10.75,0.0077,0.005,4,943.89,3775.55,83.04,-0.5424
87,Google Search Ads,18-34,246784.25,0.9732,0.996,29450.56,18683,708,41.6,0.0379,0.06,32,983.71,31478.77,1576.32,0.0689
87,Google Search Ads,35-54,246784.25,0.9732,0.996,29851.4,21397,748,39.87,0.035,0.0466,21,1006.07,21127.37,1395.12,-0.2922
87,Google Search Ads,55+,246784.25,0.9732,0.996,15876.15,9532,363,43.67,0.0381,0.0893,22,1118.89,24615.53,1665.42,0.5505
87,Instagram Ads,18-34,246784.25,0.9732,0.992,29453.93,48721,1489,19.78,0.0306,0.0411,27,793.6,21427.07,604.54,-0.2725
87,Instagram Ads,35-54,246784.25,0.9732,0.992,9244.3,13839,435,21.21,0.0315,0.0234,9,1070.27,9632.4,667.95,0.042
87,Instagram Ads,55+,246784.25,0.9732,0.992,3029.73,4100,141,21.49,0.0344,0.0217,2,878.11,1756.22,738.82,-0.4203
87,Facebook Ads,18-34,246784.25,0.9732,0.9933,8374.69,18530,480,17.45,0.0259,0.0187,5,865.68,4328.41,451.95,-0.4832
87,Facebook Ads,35-54,246784.25,0.9732,0.9933,16179.03,35801,943,17.14,0.0264,0.026,11,845.28,9298.09,451.91,-0.4253
87,Facebook Ads,55+,246784.25,0.9732,0.9933,9912.26,19605,555,17.84,0.0283,0.0188,7,964.17,6749.17,505.6,-0.3191
87,YouTube Ads,18-34,246784.25,0.9732,0.992,15119.57,111228,1397,10.82,0.0126,0.029,23,826.29,19004.75,135.93,0.257
87,YouTube Ads,35-54,246784.25,0.9732,0.992,6779.25,46954,598,11.33,0.0127,0.0214,3,991.76,2975.27,144.38,-0.5611
87,YouTube Ads,55+,246784.25,0.9732,0.992,2416.43,18728,228,10.58,0.0122,0.0172,2,960.41,1920.81,129.02,-0.2051
87,Influencer Marketing,18-34,246784.25,0.9732,0.9906,18507.31,13666,613,30.17,0.0449,0.0973,21,1316.24,27640.97,1354.24,0.4935
87,Influencer Marketing,35-54,246784.25,0.9732,0.9906,4411.36,3255,138,31.96,0.0424,0.0701,10,1315.89,13158.87,1355.11,1.983
87,Influencer Marketing,55+,246784.25,0.9732,0.9906,1497.41,1091,47,31.36,0.0438,0.0513,3,1126.78,3380.33,1372.27,1.2575
87,Email,18-34,246784.25,0.9732,0.9946,4586.87,16020,1099,4.17,0.0687,0.0502,36,814.49,29321.65,286.31,5.3925
87,Email,35-54,246784.25,0.9732,0.9946,7539.92,25141,1768,4.26,0.0704,0.0568,55,808.91,44489.99,299.9,4.9006
87,Email,55+,246784.25,0.9732,0.9946,9216.94,31271,2156,4.27,0.069,0.051,55,818.7,45028.54,294.74,3.8854
